# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 18:42:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by tfopwg_disp asc
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tid,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
224.01,70797900,APC,1.9779690,-29.9796030,115.3600000,-142.3100000,2458365.8436840,705.5844658,1.9189212,101204.8459939,17.1795470,16.7207290,515.7432490,11.1427000,64.7701600,3689.0000000,4.7810400,0.4870000
2243.01,1990842033,APC,310.4836150,-38.8780090,-9.5150000,-8.5670000,2459040.0940000,5.4141800,4.4280000,7850.0000000,,816.5580000,1489.0000000,10.8068000,128.5520000,6664.0000000,,
2271.01,258389327,APC,296.7102890,70.0719430,15.9740000,-0.3060000,2459753.6910390,26.5456672,2.5820000,8290.0000000,29.1697000,28.3073000,642.0000000,11.8248000,543.5640000,6180.0000000,4.0600000,1.6800000
2272.01,265460043,APC,359.8531010,68.3841190,32.1640000,2.4410000,2458773.8078670,32.8236817,15.2373740,368.5500142,5.1519952,206.9642192,967.3721204,8.1526000,179.8280000,6258.0000000,3.6833600,2.6302500
2302.01,144000801,APC,336.2791860,-52.5366710,48.9080000,-11.4930000,2459063.1407850,1.3103832,1.6240216,3904.2824741,9.8603222,1134.2779729,1480.1291921,11.0075000,171.9090000,5228.0000000,4.4518900,0.9285070
2305.01,232079930,APC,29.6080560,-66.3391550,19.0510000,10.0140000,2459062.2902530,0.9189020,1.7819550,6718.8492909,15.2109193,3475.7112909,1958.3065353,12.8483000,568.2990000,5382.0000000,4.4000000,1.1659000
2311.01,25139786,APC,326.2727470,-20.0325140,11.7080000,1.5550000,2459062.7702010,1.5933772,1.7732569,7842.0221441,9.0125420,785.5954321,1350.2664813,12.0892000,264.8740000,5289.4000000,4.5000000,0.8851250
2315.01,302333151,APC,320.5240830,-27.5544090,-7.0440000,-8.1490000,2459062.3701650,1.4408228,1.7457036,4470.5580829,9.7835563,2629.0467231,1826.2882530,11.0675000,290.4360000,5941.2000000,4.3000000,1.1648900
2316.01,61980227,APC,335.5369200,-30.7639270,7.4370000,-10.9310000,2459064.5942920,3.0958985,1.8584684,10354.9916952,19.2443952,1246.3528431,1515.4094870,12.0516000,539.4860000,6764.0000000,4.3000000,1.2584400
2318.01,88840705,APC,262.5893320,40.3694650,17.5400000,-55.4500000,2459026.6476130,,4.6833042,2749.2099367,6.5071192,9.1909015,444.0780191,8.6512000,45.0103000,4968.0000000,4.4380000,0.8445480
2325.01,152800085,APC,343.5446320,-36.2877770,-7.6750000,-17.9530000,2459083.3952500,4.2699100,1.5090000,2240.0000000,8.9557800,667.3360000,1415.0000000,9.5103000,223.8520000,6580.0000000,4.1600000,1.6200000
2335.01,160003961,APC,50.8266230,-40.4535180,-4.1190000,9.3490000,2459169.5029150,1.4492052,1.1040000,1200.0000000,6.1566600,551.7770000,1350.0000000,12.1323000,439.7470000,6004.9000000,4.3900000,1.1200000
2347.01,301343785,APC,52.4876050,-0.9042170,4.7240000,-2.1840000,2459169.7387160,1.1736318,1.3970000,1470.0000000,8.1147000,1505.4100000,1735.0000000,11.6751000,587.3690000,6033.7000000,3.9200000,1.9300000
2349.01,405452527,APC,143.2593390,-13.8306340,-7.7850000,2.3420000,2459997.9133550,11.5738497,6.6560000,18730.0000000,22.4042000,210.0560000,1060.0000000,11.8929000,528.8690000,5782.0000000,4.0400000,1.6100000
2351.01,290036495,APC,192.6616320,-14.5650990,-22.0150000,-8.0120000,2459573.6852620,5.2524792,1.8280000,23400.0000000,20.7884000,132.0720000,944.0000000,12.1103000,457.5700000,5728.0000000,4.2400000,1.2700000
2366.01,39218269,APC,88.5050220,-3.6399070,8.7100000,22.4710000,2459224.9667180,17.1869882,3.8450000,3130.0000000,12.9307000,97.2728000,874.0000000,11.8402000,439.5690000,6049.7000000,3.8700000,2.0500000
2377.01,146165619,APC,341.8717730,-15.5729470,0.6180000,-30.1480000,2459449.2771040,1.6766585,1.5287110,37391.9473651,16.6532667,180.6590045,935.0496086,14.1858000,288.6420000,4155.0000000,4.6624700,0.6226660
2383.01,20897611,APC,1.4848360,-20.6539550,-6.6670000,-49.5700000,2459108.5914230,3.1353607,1.4380000,8634.0000000,22.2860000,459.8180000,1290.0000000,10.4590000,174.5930000,5503.0000000,4.4000000,1.0600000
2387.01,237885040,APC,20.4103820,-64.8757100,-5.1130000,-6.1680000,2459063.2294470,5.6601098,1.5377473,8427.6778878,12.3816484,361.1289137,1111.8221321,11.8933000,396.3080000,5859.8000000,4.4000000,1.1873699
2396.01,333734769,APC,170.1500820,-26.1531360,-16.3180000,-2.4650000,2459303.5112890,1.5099302,1.3290000,2230.0000000,8.8910000,1087.8200000,1599.0000000,11.4944000,469.6130000,5735.0000000,3.9600000,1.7600000
2410.01,248391319,APC,19.6268780,-0.0563980,23.3830000,25.7690000,2459497.6299030,0.7988525,0.8310000,1700.0000000,4.0070300,512.9160000,1325.0000000,12.2478000,232.8220000,4785.0000000,4.4525200,0.8600000
2422.01,29919341,APC,24.8845120,-7.3947290,20.1000000,-28.8000000,2459131.3939600,18.2360300,4.9100000,3090.0000000,10.0179000,411.5800000,,9.4843000,100.8040000,6159.7000000,,0.8800000
2428.01,274193763,APC,53.8314680,3.0286390,,,2459168.0336700,7.5701700,0.9160000,1500.0000000,,,,9.9660000,,,,
243.01,149010208,APC,3.3941150,-31.3344030,2.6880000,-1.7540000,2458356.6175960,3.4373093,4.3114755,15017.9801247,25.6681050,2497.4850189,1802.9989447,11.6810000,709.1750000,6046.0000000,4.2963900,1.9493200
2434.01,155001079,APC,345.1554150,46.0325360,-3.6930000,-3.5940000,2458739.6780810,1.3808138,0.9133596,329.1752026,7.5531443,98886.4971360,4522.7647415,9.0665700,594.9870000,9431.0000000,3.6494700,3.8382400
2440.01,129839175,APC,55.2700240,-36.9437310,39.4360000,31.1370000,2459144.9779970,0.6461571,1.1963822,6290.6211389,15.3572514,4527.9508872,2092.1613580,11.0529000,212.5880000,5256.8000000,4.2712800,1.1495100
2444.01,29959760,APC,42.2637840,-16.5592800,59.1790000,84.2490000,2459145.0411270,1.6473887,1.3242991,32325.7685306,15.7358835,97.0829105,800.5813089,13.6732000,190.7480000,3556.0000000,4.6562500,0.5940440
2460.01,454224694,APC,79.5281740,2.5636750,2.5190000,-22.7990000,2459174.3857120,0.5154610,0.8502512,1462.4242309,6.5688522,7358.8192788,2362.2278419,11.3357000,279.5000000,5994.0000000,4.4487900,1.0378300
2469.01,117843067,APC,70.3084890,-15.6721230,0.6060000,-8.0070000,2459198.8095590,2.3767548,3.2250000,7940.0000000,23.4044000,2690.9000000,2006.0000000,10.6749000,632.1830000,6931.0000000,3.8000000,2.5700000
2476.01,43868600,APC,78.1088770,-7.2579240,6.4220000,-13.3580000,2459196.6372340,3.8865992,2.9090000,590.0000000,14.0296000,247.0410000,1104.0000000,10.1263000,537.7650000,4731.6000000,,5.6700000
2489.01,279327604,APC,332.5530920,-45.0496140,-26.0140000,12.7670000,2459062.9453110,1.4269510,1.3367863,2881.7106387,8.8281188,1289.4656111,1528.3477807,11.2451000,215.3940000,5421.0000000,4.6000000,1.0234900
2491.01,80567842,APC,87.2833910,9.6275150,2.8920000,-3.3790000,2459205.1245260,5.9277700,2.5599954,12984.5364661,20.4068988,1581.2651219,1608.3142967,11.0233000,533.7260000,8343.0000000,4.3670500,1.5575400
2492.01,282498590,APC,90.0997380,5.1144700,-7.7830000,-5.4810000,2459202.0539650,10.1011438,5.2130427,13099.5467775,17.8995788,352.8973940,1105.4315673,11.6749000,421.4230000,6519.0000000,4.2200000,1.4897400
2499.01,67196573,APC,89.4566480,-11.4182030,10.9150000,15.8860000,2459226.4101970,2.5574812,1.0530000,1860.0000000,17.7879000,639.2070000,1400.0000000,10.7996000,233.9530000,5844.0000000,4.3300000,1.1300000
2506.01,393298446,APC,92.0109740,-39.0108090,5.5000000,20.8000000,2459211.0745620,14.9695925,5.8320000,430.0000000,3.0478400,219.9160000,,9.9257000,236.2430000,6456.0000000,,1.4600000
2509.01,143282930,APC,94.4097380,-9.6310720,-2.2980000,3.2400000,2459224.6898550,1.5339665,2.1280000,470.0000000,4.2892400,3012.6500000,2063.0000000,10.7088000,446.9520000,6694.0000000,4.0200000,1.9200000
252.01,237924601,APC,57.5536530,-63.0539190,-7.2000000,-27.8000000,2460041.4015910,1.0021853,0.5001924,2319.9972324,5.0155627,1409.4020834,1562.7103079,11.7497000,190.5960000,5071.0000000,4.4830800,0.8748220
2521.01,72556406,APC,93.5291440,-8.0623090,-7.7370000,-0.3170000,2459227.2494460,5.5630870,4.5330000,2520.0000000,9.0413300,494.1880000,1313.0000000,10.8218000,341.3470000,5491.4000000,3.8500000,1.7200000
2540.02,354518617,APC,82.5585480,-42.6979460,33.6980000,-143.6980000,2459223.1455970,22.0819969,3.0730000,1019.0000000,2.2872900,5.9481600,435.0000000,8.2731000,19.1419000,4036.3000000,4.6500000,0.6600000
2546.01,388089437,APC,120.9692210,11.1354620,0.0470000,0.7770000,2459578.5924290,2.1811989,0.4280000,2300.0000000,18.7156000,149.4610000,974.0000000,11.8215000,515.3560000,6125.9600000,4.1740300,1.4600000
2556.01,468981993,APC,128.7028710,8.5694830,-9.6220000,-14.9850000,2459966.9625730,8.0149323,4.6198374,4426.4689118,9.5021286,320.0737304,1078.7784380,10.7003000,277.2810000,5886.2000000,4.2500000,1.3302799
2591.01,229285649,APC,98.0241930,11.8522830,8.9420000,-12.2750000,2459544.8817960,8.4930270,3.7330000,20750.0000000,20.9820000,246.7180000,1104.0000000,10.7669000,316.2280000,6287.0000000,4.2300000,1.4100000
2595.01,151284882,APC,91.3999690,14.3569150,6.5380000,-16.1240000,2459547.6085030,3.8174210,2.4700000,1000.0000000,3.3250700,529.5960000,1336.0000000,10.7212000,212.3830000,6033.7000000,4.4700000,1.0200000
2596.01,37089434,APC,98.0119400,-5.4797940,49.9200000,-31.8070000,2459220.2867780,16.2709828,1.8350000,5870.0000000,6.8163100,5.8318200,432.0000000,10.9058000,127.7340000,4811.0000000,4.4500000,0.8700000
2598.01,12036590,APC,91.2337610,-1.1342480,11.1890000,-65.7550000,2459226.8011690,5.7343600,1.1460000,17740.0000000,21.0528000,19.8561000,588.0000000,10.9766000,107.2560000,4405.0000000,4.4100000,0.8600000
2602.01,191928543,APC,136.5075360,-39.5482240,-16.7800000,15.0620000,2459991.0625330,7.2340640,6.0205683,10621.8735536,18.5228447,827.0806334,1367.7499655,11.8300000,622.3400000,6770.0000000,4.1194200,1.7378300
2605.01,146776480,APC,124.3565880,-34.4668520,299.3120000,-513.1990000,2459978.5937360,20.6006151,1.4716288,12106.6702221,8.1782864,3.4585595,347.8112006,10.4767000,36.2852000,3821.0000000,4.7421600,0.4945750
2609.01,308883808,APC,152.4922310,-12.1786760,-52.6070000,17.9800000,2459988.5342000,1.1645141,1.6482210,1828.5119817,6.3506237,3483.4007607,1959.3887499,11.4514000,347.3070000,5979.0000000,4.2966500,1.2336900
2637.01,349408306,APC,110.4261750,-64.0141450,-0.3590000,8.0910000,2460014.3994590,0.1520760,0.5000000,105147.4655670,,12751.7114543,2710.2656995,15.8445000,874.6570000,5780.0000000,4.4380000,
2644.01,385332171,APC,181.6929820,-16.5102940,27.9200000,-31.0700000,2459300.3171150,9.7439744,1.9764395,6711.0590566,9.5314099,93.2116922,792.4782429,10.9206000,235.1460000,5383.0000000,4.4380000,0.9830250
2646.01,349966879,APC,114.4370400,-63.5514820,-3.9290000,12.7320000,2460068.8642380,0.3125737,0.5260000,4540.0000000,8.0975300,4234.0600000,2247.0000000,13.1875000,389.1190000,5202.0000000,4.5300000,0.8400000
2653.01,149394317,APC,84.2753680,-64.4643250,1.1680000,0.1890000,2460041.7459820,0.9270535,1.0110000,1640.0000000,,1270.7400000,1663.0000000,12.2080000,488.6210000,6317.3000000,4.3100000,
2663.01,423666115,APC,9.2897580,-13.9412270,3.6890000,-6.3780000,2459140.9328520,0.5822800,0.6910000,3170.0000000,7.8019700,1871.3900000,1832.0000000,12.7147000,730.9720000,6288.0000000,4.2900000,1.3200000
2666.01,170889511,APC,139.4808650,-3.3875250,23.4290000,-63.6610000,2459259.1413830,,1.4450000,22040.0000000,16.6553000,21.4281000,599.0000000,6.9887000,32.6024000,5212.0000000,4.3000000,1.1100000
2672.01,129372561,APC,118.8974920,-25.8654600,-1.3580000,0.2180000,2459251.4088820,10.7189647,2.8550000,4830.0000000,18.5904000,492.0960000,1312.0000000,10.6734000,625.0100000,7830.0000000,4.0700000,2.0700000
2674.01,434496663,APC,173.0249570,-20.6326350,9.6900000,-30.7760000,2459291.6906130,7.2972359,0.8270000,3780.0000000,13.2402000,14.5303000,543.0000000,10.1850000,370.1460000,6433.0000000,3.9100000,2.1000000
2694.01,146467673,APC,76.0831350,-20.7257620,,,2459198.0688320,1.6375324,1.6650000,11120.0000000,,437.5810000,1274.0000000,12.5750000,451.4860000,5095.6000000,,
2695.01,140284353,APC,85.3143190,-34.8321980,-8.7520000,4.3030000,2459226.4359760,0.5566811,0.4730000,3250.0000000,13.2433000,634.9930000,1398.0000000,13.0494000,,5200.0000000,,1.7000000
271.01,259511357,APC,70.7755110,-50.2194780,49.2280000,49.9760000,2458382.2310380,2.4759733,1.0466923,386.7493472,2.8062638,1571.1556095,1605.7374991,8.4332000,100.2450000,6025.0000000,4.3313500,1.3301200
2725.01,100780304,APC,88.6511710,-31.8596180,19.1410000,-15.4530000,2459227.2955880,0.1846924,0.3860000,1390.0000000,4.1064500,7063.8400000,2554.0000000,12.0580000,341.3710000,5958.8000000,4.5700000,0.9000000
2740.01,301281965,APC,100.2605620,2.3492790,1.7350000,12.6160000,2459212.4629340,0.5348968,0.5040000,6240.0000000,5.9905900,518.2420000,1329.0000000,13.2633000,314.7820000,5414.2000000,4.8800000,0.5800000
2747.01,237632488,APC,103.5035780,4.2935830,-1.6380000,-6.8890000,2459212.7815960,0.5209929,1.1010000,8570.0000000,18.4513000,4262.4500000,2251.0000000,12.8494000,995.1500000,6116.2000000,3.8900000,2.0100000
275.01,373844472,APC,81.5166460,-67.2327720,-18.7280000,52.9480000,2460041.9646600,0.9195617,1.1530000,9180.0000000,8.6993100,2224.0300000,1913.0000000,11.0611000,144.8660000,5616.0000000,4.3762000,0.8200000
2762.01,79431527,APC,104.2443750,-19.6836690,4.2240000,-16.7200000,2459220.6614250,3.9072351,3.3660000,14650.0000000,13.9055000,676.4730000,1420.0000000,12.4325000,522.7890000,6294.0000000,4.4200000,1.1300000
2766.01,284288093,APC,106.6311850,-53.5346810,-2.2000000,-3.4000000,2459301.3690400,7.2748135,3.7790000,15010.0000000,17.4324000,255.0210000,,11.7351000,453.4290000,6792.7000000,4.2400000,1.4000000
2773.01,420962989,APC,82.0831900,-19.6214970,2.1810000,3.0820000,2459199.8586780,0.5993364,1.0240000,2180.0000000,14.3367000,3334.9000000,2117.0000000,12.9930000,1695.3200000,6232.0000000,3.6200000,2.8100000
2819.01,387275908,APC,109.7838710,12.7768610,4.8820000,-10.8360000,2459222.5166700,4.3905548,2.0730000,8000.0000000,20.0458000,472.7600000,1299.0000000,11.6805000,655.5230000,5796.0000000,4.1200000,1.9700000
2830.01,307456716,APC,124.3467760,-17.4937540,-28.0000000,-8.2000000,2459251.2433060,4.2555436,5.0580000,2410.0000000,8.0139200,2367.9200000,,11.8365000,566.0130000,6053.1000000,4.1700000,1.6800000
2837.01,238020894,APC,103.0013800,-49.5616840,-4.4420000,4.6460000,2459963.6505090,0.8602467,1.5314093,14559.4590959,,3188.0516635,1916.4658605,13.5012000,,4841.5000000,,
2857.01,419148828,APC,120.6145220,-35.4857080,0.8870000,2.7930000,2459962.9058160,0.6216031,1.1570716,2344.6249758,8.6439547,26805.6102003,3263.4440702,12.4644000,802.9700000,8038.0000000,4.3700000,1.5084800
293.01,355637190,APC,358.1545310,-54.4689380,10.0670000,-18.8730000,2459109.9113880,0.8054361,1.0600000,2980.0000000,8.0624300,2752.5500000,2017.0000000,11.0240000,336.3670000,5905.0000000,4.1300000,1.4000000
2941.01,4729001,APC,141.4247530,-41.7628180,,,2459988.5633320,0.7127815,1.1540000,26500.0000000,16.3576000,1485.4800000,1729.0000000,12.6858000,483.9640000,5625.4000000,,0.9800000
298.01,206686292,APC,344.0607210,-34.3611060,6.4250000,1.4380000,2459062.5611060,1.3288605,1.6748374,9550.5009944,26.5229153,6093.4953402,2253.3900400,12.7602000,957.9360000,6273.0000000,4.0800000,1.6760600
3033.01,398725538,APC,161.9530930,-68.1509370,-15.2420000,-10.1740000,2458622.8144340,3.9982381,2.8670000,53030.0000000,20.4596000,235.4370000,1091.0000000,13.5836000,549.7080000,5509.0000000,4.5300000,0.8800000
3057.01,67622702,APC,182.2638180,-55.3945390,-9.0670000,-1.2100000,2459332.0966310,0.5800700,1.3380000,16320.0000000,16.4382000,7501.7500000,2592.0000000,13.4444000,1034.6500000,6875.0000000,4.3700000,1.3300000
3067.01,459157691,APC,161.9493450,-59.0331820,-7.2220000,0.7530000,2459317.6593830,7.4365725,2.7740000,5020.0000000,17.5053000,1178.7300000,1632.0000000,11.6860000,1269.3000000,9230.0000000,4.0900000,2.2900000
308.01,281710229,APC,11.4847240,-55.9226620,10.6550000,-11.2130000,2459108.7175970,8.3092965,2.2010000,17010.0000000,14.2736000,52.7075000,750.0000000,11.7628000,,4801.3000000,,0.8500000
311.01,434105231,APC,354.3357730,-13.4557950,52.9690000,-30.6450000,2459469.0214320,0.7962992,0.9970000,23170.0000000,14.8058000,278.0560000,1137.0000000,12.9517000,232.8610000,4062.7000000,4.6100000,0.9500000
312.01,180145006,APC,14.5233320,-37.9425580,7.1020000,-6.0820000,2458357.5460400,3.5413787,2.2737223,4832.1666634,10.2854319,765.8934500,1341.7198298,12.2607000,506.7150000,5755.0000000,4.2300000,1.2825900
3123.01,60768923,APC,211.2177390,-29.9477580,-21.8850000,1.3320000,2459359.1655830,1.8703411,2.1340000,9570.0000000,18.6634000,3374.5000000,2123.0000000,11.0990000,450.7800000,6368.0000000,4.0800000,1.7000000
3127.01,17361,APC,219.3362330,-24.9585220,-18.4500000,-9.4900000,2459357.9457640,3.6065570,1.8780000,9930.0000000,13.2514000,310.7890000,1169.0000000,11.3420000,308.9010000,5775.3000000,4.2500000,1.2600000
3155.01,457272901,APC,203.5314870,-59.5756070,-29.8840000,2.2900000,2459355.2820920,4.6492201,1.1430000,7880.0000000,8.9600200,26.3101000,630.0000000,11.6104000,201.7270000,5110.0000000,4.4400000,0.9300000
3156.01,457110913,APC,202.9227790,-58.9981170,-11.2150000,0.1680000,2459359.1010670,0.7463239,1.4900000,24240.0000000,19.7419000,3197.5900000,2094.0000000,13.2294000,445.1000000,5132.0000000,4.3400000,1.0400000
316.01,8988289,APC,354.7591570,-9.8820220,-30.1270000,16.0570000,2458365.9875900,13.3237900,2.5610000,95718.1000000,28.7396000,12.7172000,526.0000000,13.1186000,275.0270000,4312.0000000,4.5900000,0.8400000
319.01,389753172,APC,351.2907520,-47.9455960,-32.5890000,-8.1290000,2459086.5308970,0.7135373,0.8920000,18540.0000000,16.1586000,667.2330000,1415.0000000,12.7464000,182.5610000,4349.7000000,4.5800000,0.7400000
3213.01,314013231,APC,184.0442950,-66.0550790,,,2459357.5295360,2.5395579,3.0820000,24200.0000000,,199.8530000,1047.0000000,13.0427000,1181.8300000,3931.6000000,,
326.01,144336525,APC,356.1148200,-46.8666010,-14.3230000,-4.7900000,2458354.2595400,0.2473300,0.4990000,6445.3300000,11.0751000,22981.4000000,3430.0000000,11.7549000,462.2390000,6316.0000000,3.7500000,1.2500000
3282.01,219924802,APC,298.5229380,-53.3812140,8.1250000,-7.2960000,2459056.3065990,2.9478339,2.2050000,5030.0000000,18.9265000,2791.7700000,2025.0000000,11.7212000,470.9390000,6296.0000000,4.2700000,1.3500000
3308.01,365554300,APC,274.0463820,-65.6080830,25.7470000,-13.0830000,2459388.7273070,0.7614693,1.0590000,5980.0000000,,1543.6100000,1746.0000000,13.3095000,,5813.0000000,,
334.01,233964642,APC,36.4987180,-63.6476070,-3.3060000,-13.9370000,2460188.7130230,17.9160113,1.8890000,9906.0000000,18.2667000,27.7718000,639.0000000,9.5498000,199.6570000,6090.2000000,4.1100000,1.5700000
3340.01,76761591,APC,270.7266790,-55.8418070,-12.0000000,0.0000000,2459376.8187740,11.9680280,3.9250000,9480.0000000,32.6917000,495.1790000,,10.9207000,402.8590000,6701.0000000,,1.5700000
3349.01,50909831,APC,108.9678110,-4.2465200,0.2960000,2.2960000,2459225.6521720,2.0272642,0.9770000,4320.0000000,13.4450000,388.1650000,1236.0000000,11.3546000,574.1670000,6505.5000000,,1.8100000
3360.01,342343963,APC,123.6766780,-55.6427350,-10.6630000,18.2390000,2459296.7995900,16.7375044,1.3190000,2570.0000000,16.0108000,12.3014000,521.0000000,10.6857000,564.3420000,6549.0000000,3.6200000,2.9700000
3361.01,440324561,APC,144.4560310,-59.1150860,-48.6920000,20.0430000,2459293.1246870,10.5634342,1.0110000,11150.0000000,12.1545000,3.0120200,367.0000000,10.9560000,136.1690000,4688.0000000,4.3300000,0.9900000
3380.01,176148945,APC,121.5857370,-22.0940730,-0.4000000,8.6000000,2459249.8472360,2.0086823,1.9030000,1150.0000000,7.7548500,3645.6000000,,11.7560000,1062.6600000,8516.0000000,,2.1900000
3390.01,96055535,APC,146.6413400,-8.6047970,-2.8710000,10.2420000,2459278.5611590,5.4033373,1.4210000,14900.0000000,18.9875000,26.5343000,632.0000000,13.2958000,,4977.7000000,,1.4900000
3430.01,118329434,APC,129.4458970,-19.6347200,-3.4060000,-4.0610000,2459243.2229630,5.0949767,4.5700000,4150.0000000,15.7588000,915.5950000,1532.0000000,11.8807000,872.3740000,6565.0000000,4.1800000,2.2500000
3487.01,301160638,APC,255.1130120,-67.7810310,0.0950000,-4.0000000,2459378.9880340,16.0085751,4.4520000,14340.0000000,19.3218000,150.8860000,976.0000000,10.1862000,173.1080000,5992.0000000,4.3493900,1.0800000
350.01,199731190,APC,21.2920470,-47.2628310,11.0190000,26.9530000,2459109.8196610,2.5130547,1.7960000,5050.0000000,8.5570900,1258.8200000,1659.0000000,12.3856000,341.6810000,5635.0000000,4.4100000,0.8500000
3501.01,98957720,APC,181.0008050,-28.3253470,-42.5170000,-3.5160000,2459313.4714230,15.3502505,2.8700000,26220.0000000,19.2152000,52.6633000,750.0000000,10.7413000,206.2100000,5782.5000000,3.9200000,1.0000000
3504.01,117689799,APC,300.7350060,24.4351350,4.5630000,-10.6460000,2459771.8743200,2.1571532,2.2225248,17923.3596181,14.1575287,1041.2560574,1448.8023268,11.6006000,299.9990000,5863.0000000,4.4200000,1.0453500
3511.01,416368336,APC,287.2751340,28.3626320,-21.5860000,-7.0080000,2459794.6697210,1.0848133,1.0740000,14120.0000000,12.3151000,289.2300000,1148.0000000,13.4539000,427.6110000,4670.0000000,4.3200000,0.9900000
352.01,47423120,APC,342.0675470,-24.8386850,9.5920000,-20.2710000,2458356.8300600,11.6235000,2.7830000,44708.7000000,20.7208000,31.7369000,661.0000000,11.0140000,183.3910000,5518.0000000,4.3400000,0.8900000
3530.01,64214215,APC,309.0836350,38.9164550,-0.5820000,-2.3520000,2459823.6028470,1.3570332,1.1610000,2150.0000000,,13694.3000000,3013.0000000,11.4204000,897.4530000,12679.0000000,,
3531.01,316038054,APC,321.3774920,55.7229360,-17.3950000,-15.8020000,2459855.8121760,3.8100723,4.3071946,12993.8158441,18.5489108,1563.2277961,1603.7080779,10.7110000,360.0720000,6674.0000000,4.1900000,1.5884200
354.01,100097716,APC,24.0478590,-42.3037060,24.8190000,14.2740000,2459140.4305890,3.0002084,1.7000000,8545.0000000,25.2021000,777.4190000,1471.0000000,11.3534000,366.8240000,5767.0000000,4.1500000,1.4100000
3542.01,16187321,APC,307.3769410,36.9706940,-11.3570000,-23.5550000,2459813.4036810,4.2021893,2.7420000,9310.0000000,14.1363000,523.5640000,1332.0000000,11.7211000,503.9050000,6702.0000000,4.2900000,1.4200000
3556.01,230840853,APC,312.5369370,29.9835160,-1.1180000,-0.4540000,2459823.6686110,4.1184180,2.2320000,13140.0000000,17.7065000,320.7610000,1178.0000000,12.7054000,795.2600000,6374.0000000,4.1900000,1.5000000
3590.01,236638487,APC,329.2792910,31.4529730,-9.4000000,-6.0530000,2459848.8896250,4.4064273,1.4220000,5280.0000000,14.7596000,155.5080000,983.0000000,12.3705000,911.2110000,6592.0000000,4.0400000,1.8600000
361.01,144276942,APC,353.9036870,-44.8088090,-65.3930000,3.1590000,2459062.2363990,1.5351652,0.9492628,2977.6306495,6.8350786,277.5151143,1040.9776611,11.9699000,123.0830000,4215.0000000,4.5900000,0.7445730
