# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:47:22 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag
3351888,Kepler-685 b,CONFIRMED,1.625522174,0,0.0760,2.38963,7.9690e+03,0.080543,1.28198,9.73,0.0265,89.22,1579.0,1467.41,5.636400,799.70,1,657,1,5539.00,4.322,0.1600,1.1060,0.9350,,293.871920,38.422939,15.001
3453214,,CANDIDATE,19.620346923,0,0.4580,2.00380,2.1725e+04,0.137595,23.21659,13.60,0.1389,89.66,643.0,40.39,77.900000,340.50,1,52,1,5710.00,4.492,-0.1000,0.9050,0.9280,,293.816190,38.563568,15.562
3554600,,FALSE POSITIVE,7.544039000,0,1.1750,6.22200,3.2260e+02,0.194187,0.00393,17.47,0.0731,58.94,838.0,116.46,2.280000,14.20,1,143,2,5657.00,4.567,-0.1800,0.8240,0.9190,,293.941160,38.601101,15.559
3641726,Kepler-1727 b,CONFIRMED,9.029306890,0,0.0240,3.14490,1.0198e+03,0.028718,2.66613,2.57,0.0796,89.94,757.0,77.75,22.570000,53.90,1,146,1,5349.00,4.526,-0.1200,0.8200,0.8240,,290.333620,38.728230,15.387
3734868,,FALSE POSITIVE,10.328035714,0,0.2810,7.79150,1.6918e+04,0.118805,0.23528,13.28,0.0888,88.54,843.0,119.31,10.988000,636.80,1,114,1,5627.00,4.359,-0.1000,1.0240,0.8740,,287.696750,38.886452,15.646
3832474,Kepler-30 d,CONFIRMED,143.206304700,0,0.3790,8.93020,1.0566e+04,0.094044,1.83449,8.90,0.5336,89.83,308.0,2.14,125.800000,138.80,5,9,2,5485.00,4.556,0.2100,0.8670,0.9860,,285.283630,38.947281,15.403
8395660,Kepler-106 b,CONFIRMED,6.164876000,0,0.6460,3.26200,5.5800e+01,0.007192,0.69664,0.79,0.0648,86.69,1021.0,256.35,11.190000,14.40,4,207,3,5854.00,4.406,-0.1200,1.0120,0.9510,,300.863980,44.337551,12.882
3832474,Kepler-30 c,CONFIRMED,60.324942160,0,0.2240,6.61880,2.0280e+04,0.128744,2.37656,12.19,0.2998,89.83,411.0,6.77,77.040000,347.20,5,22,1,5485.00,4.556,0.2100,0.8670,0.9860,,285.283630,38.947281,15.403
3832474,Kepler-30 b,CONFIRMED,29.159861500,0,0.3619,4.80300,4.8800e+02,0.020180,1.92739,1.91,0.1847,89.38,524.0,17.85,44.200000,11.60,5,,,5485.00,4.556,0.2100,0.8670,0.9860,,285.283630,38.947281,15.403
3836375,,FALSE POSITIVE,1.540397253,0,1.2250,2.15410,8.1610e+02,0.257087,0.06102,25.69,0.0264,51.56,1470.0,1105.68,1.971000,38.80,1,842,1,5663.00,4.530,0.2100,0.9150,1.0340,,286.926390,38.921631,15.974
3838486,,FALSE POSITIVE,2.990254430,0,0.0140,5.41400,5.8920e+02,0.021279,0.17407,1.70,0.0367,89.81,918.0,168.45,4.349000,48.50,1,454,1,4667.00,4.578,0.1000,0.7310,0.7370,,287.748810,38.929550,15.842
3935914,Kepler-686 b,CONFIRMED,1.594745374,0,0.5140,1.96040,1.5044e+04,0.115879,1.77544,11.30,0.0258,85.25,1539.0,1329.42,6.203000,1009.30,1,762,1,5934.00,4.491,-0.3800,0.8930,0.9010,,285.213810,39.027481,15.530
3940418,Kepler-1728 b,CONFIRMED,4.783002698,0,0.0030,2.33500,1.0087e+03,0.028315,3.45234,2.50,0.0535,89.99,886.0,145.48,16.102000,70.60,1,281,1,5170.00,4.574,0.1800,0.8070,0.8910,,287.093990,39.060719,15.119
4049131,Kepler-687 b,CONFIRMED,20.505889210,0,0.2600,4.05950,2.1055e+03,0.041039,2.64998,3.41,0.1326,89.62,518.0,17.06,38.910000,78.50,1,69,1,4905.00,4.544,-0.0400,0.7610,0.7390,,289.315430,39.153278,15.398
4139816,Kepler-235 b,CONFIRMED,3.340218842,0,0.4660,1.91040,1.6326e+03,0.037683,3.23586,2.03,0.0348,87.85,656.0,43.73,12.400000,71.60,4,398,1,3950.00,4.754,-0.4600,0.4930,0.5020,,286.079130,39.278320,15.954
5287983,,FALSE POSITIVE,2.507089906,0,1.2550,2.00670,1.3392e+03,0.295115,0.11003,30.26,0.0365,67.79,1326.0,730.47,3.320000,64.90,1,408,1,5926.00,4.506,-0.0400,0.9390,1.0300,,295.378050,40.493401,15.555
5358241,Kepler-53 b,CONFIRMED,18.649327280,0,0.0800,4.40560,8.9360e+02,0.027096,1.97596,3.12,0.1390,89.86,701.0,57.13,33.120000,46.10,3,71,1,5775.00,4.405,0.1600,1.0530,1.0260,,290.461760,40.562462,15.386
10875245,Kepler-107 c,CONFIRMED,4.901449760,0,0.5290,4.16540,1.4070e+02,0.011136,0.37090,1.70,0.0586,86.10,1262.0,598.74,7.780000,50.60,4,193,3,5847.00,4.191,0.2600,1.4020,1.1130,,297.028260,48.208611,12.487
5358241,Kepler-53 d,CONFIRMED,9.751921010,0,0.9490,4.79300,4.1800e+02,0.024042,0.04400,2.76,0.0902,80.97,870.0,135.66,6.050000,28.50,3,132,3,5775.00,4.405,0.1600,1.0530,1.0260,,290.461760,40.562462,15.386
5358241,Kepler-53 c,CONFIRMED,38.557654600,0,0.9110,5.79400,9.9300e+02,0.034980,0.19756,4.02,0.2255,87.91,550.0,21.71,24.900000,39.70,3,37,2,5775.00,4.405,0.1600,1.0530,1.0260,,290.461760,40.562462,15.386
5358624,Kepler-428 b,CONFIRMED,3.525632539,0,0.1200,2.59959,2.2335e+04,0.133720,2.43681,11.58,0.0431,89.41,975.0,213.12,11.699000,1996.70,1,382,1,5150.00,4.572,0.0800,0.7930,0.8550,,290.581730,40.577400,15.224
4544670,,CANDIDATE,34.843986440,0,0.9340,2.93150,4.5236e+03,0.080046,1.86832,7.61,0.1971,88.92,511.0,16.10,49.310000,76.80,1,40,1,5509.00,4.482,-0.1600,0.8710,0.8400,,285.920010,39.624828,15.684
4664847,Kepler-690 b,CONFIRMED,7.748094239,0,0.5170,3.59570,2.4721e+03,0.046615,1.06292,5.52,0.0810,88.02,964.0,204.39,15.000000,113.20,1,133,1,5973.00,4.439,0.3600,1.0850,1.1810,,294.489900,39.771439,15.670
4725681,Kepler-236 c,CONFIRMED,23.967936690,0,0.4160,3.82700,1.1823e+03,0.031410,3.03325,1.80,0.1322,89.47,329.0,2.77,45.200000,27.50,2,43,1,3747.00,4.728,0.1000,0.5240,0.5360,,283.866390,39.898079,15.414
4725681,Kepler-236 b,CONFIRMED,8.295617380,0,0.8880,1.34210,8.2430e+02,0.031780,4.18931,1.82,0.0652,87.95,469.0,11.39,24.800000,17.90,2,119,2,3747.00,4.728,0.1000,0.5240,0.5360,,283.866390,39.898079,15.414
4913852,Kepler-691 b,CONFIRMED,8.114374820,0,0.5730,2.27360,1.5580e+03,0.037204,3.76716,2.10,0.0649,88.61,460.0,10.55,23.580000,56.40,1,167,1,3692.00,4.753,0.2800,0.5170,0.5530,,288.812010,40.033401,15.877
4932348,,FALSE POSITIVE,38.036729482,0,0.5010,4.34617,8.2872e+04,0.270180,6.21385,27.50,0.2252,89.63,500.0,14.81,78.037000,1300.00,1,26,1,5575.00,4.521,0.3600,0.9320,1.0510,,294.147890,40.055538,15.472
4936180,,CANDIDATE,4.640900310,0,1.2800,35.51200,2.4506e+03,0.333559,0.00218,30.09,0.0503,19.01,1155.0,421.08,1.354000,296.90,1,227,1,6463.00,4.500,-1.6600,0.8260,0.7860,,295.113710,40.071171,15.270
11913073,,FALSE POSITIVE,3.747838198,0,1.1210,5.06420,6.1600e+02,0.151387,0.00878,13.65,0.0460,53.12,1031.0,266.76,1.868000,138.20,1,358,1,5514.00,4.569,-0.0400,0.8260,0.9260,,291.061520,50.265129,13.496
10875245,Kepler-107 e,CONFIRMED,14.749148250,0,0.1730,6.09950,4.3020e+02,0.018864,0.55575,2.89,0.1221,89.47,874.0,137.91,18.560000,107.40,4,72,1,5847.00,4.191,0.2600,1.4020,1.1130,,297.028260,48.208611,12.487
5021899,Kepler-692 b,CONFIRMED,21.812959960,0,0.0530,4.37910,1.1754e+03,0.030952,2.39175,3.38,0.1495,89.92,639.0,39.33,39.183000,37.80,1,45,1,5601.00,4.410,0.0800,0.9990,0.9340,,294.776860,40.153740,15.540
5077629,,FALSE POSITIVE,7.919369370,0,0.7330,3.31480,1.5148e+04,0.121984,1.13074,10.34,0.0737,87.30,814.0,104.00,15.534000,389.00,1,132,1,5690.00,4.588,-0.4000,0.7760,0.8520,,283.538450,40.217999,15.805
5115978,,CANDIDATE,1.028436523,0,1.5734,1.86060,8.0980e+03,0.673134,0.43236,72.77,0.0197,57.30,1947.0,3400.48,2.891000,89.60,1,,,6228.00,4.428,-0.4400,0.9900,0.9590,,296.006990,40.295429,15.202
5164255,Kepler-693 b,CONFIRMED,15.375623690,0,0.6920,3.31690,1.5337e+04,0.121030,2.43887,11.01,0.1121,88.73,600.0,30.54,31.240000,166.00,1,50,1,4986.00,4.496,0.1600,0.8330,0.7930,,283.253540,40.358189,16.422
5252423,Kepler-237 c,CONFIRMED,8.103632710,0,0.0470,3.16100,8.8790e+02,0.026361,2.33533,2.11,0.0712,89.87,687.0,52.82,20.090000,39.30,2,131,1,4861.00,4.574,-0.0800,0.7320,0.7330,,283.221410,40.421829,15.289
5252423,Kepler-237 b,CONFIRMED,4.715108430,0,0.2580,2.50600,4.1750e+02,0.018268,2.42359,1.46,0.0496,88.96,823.0,108.84,14.180000,21.30,2,208,2,4861.00,4.574,-0.0800,0.7320,0.7330,,283.221410,40.421829,15.289
5272878,Kepler-694 b,CONFIRMED,6.365839713,0,0.5240,2.97210,7.8070e+02,0.026275,1.41102,2.44,0.0659,87.92,914.0,165.33,14.460000,70.80,1,216,1,5776.00,4.554,-0.1800,0.8490,0.9390,,291.149510,40.420521,15.090
5283542,,FALSE POSITIVE,5.975817540,0,0.9410,3.06500,9.6240e+02,0.035468,0.14724,3.86,0.0660,81.71,1047.0,284.25,6.530000,50.30,1,181,1,6108.00,4.471,-0.0800,0.9970,1.0720,,294.223970,40.417858,15.546
5649215,,FALSE POSITIVE,2.446737317,0,1.2410,4.72110,1.1779e+03,0.278526,0.01691,26.25,0.0351,44.81,1261.0,597.19,1.749000,110.20,1,552,1,5764.00,4.548,-0.1200,0.8630,0.9590,,298.961120,40.862808,15.021
5651104,Kepler-695 b,CONFIRMED,3.040330460,0,0.7360,1.84110,1.0859e+04,0.104023,2.31195,8.99,0.0374,85.95,1021.0,257.29,10.410000,568.20,1,440,1,5035.00,4.519,-0.0600,0.7910,0.7540,,299.316100,40.822380,15.028
5792202,Kepler-27 b,CONFIRMED,15.335286750,0,0.7730,3.89700,3.0814e+03,0.056000,0.81659,5.00,0.1179,87.95,610.0,32.67,21.650000,86.60,5,85,2,5251.00,4.581,0.2100,0.8170,0.9260,,292.236760,41.085880,15.855
10875245,Kepler-107 d,CONFIRMED,7.958253280,0,0.7060,4.37700,5.0000e+01,0.006915,0.29918,1.06,0.0809,85.95,1074.0,314.15,10.010000,14.70,4,109,4,5847.00,4.191,0.2600,1.4020,1.1130,,297.028260,48.208611,12.487
5792202,Kepler-27 c,CONFIRMED,31.330461350,0,0.7980,5.17600,5.0738e+03,0.072904,0.70448,6.50,0.1898,88.62,481.0,12.61,33.190000,117.20,5,46,1,5251.00,4.581,0.2100,0.8170,0.9260,,292.236760,41.085880,15.855
5370302,,FALSE POSITIVE,3.904342500,0,0.7090,3.83100,1.6228e+04,0.125229,0.39988,12.28,0.0484,84.06,1104.0,351.05,6.856000,323.40,1,275,1,5810.00,4.526,-0.0600,0.8980,0.9890,,294.056760,40.549679,15.016
5372966,,FALSE POSITIVE,9.286358079,0,0.3770,3.49949,4.4791e+04,0.196390,2.67897,17.61,0.0810,89.06,796.0,95.03,23.029000,1671.10,1,117,1,5670.00,4.523,-0.4000,0.8210,0.8200,,294.743960,40.533920,15.365
5376067,,FALSE POSITIVE,3.951405455,0,1.2760,2.18620,2.4539e+03,0.331342,0.19337,31.44,0.0482,76.40,1133.0,388.71,5.420000,117.20,1,272,1,6046.00,4.539,-0.3800,0.8690,0.9530,,295.504390,40.505489,15.446
5436502,Kepler-238 e,CONFIRMED,23.653694150,0,0.0080,8.21830,3.3418e+03,0.052190,0.41907,7.89,0.1658,89.98,731.0,67.65,23.142000,266.30,5,57,1,5739.00,4.191,0.3000,1.3840,1.0830,,287.897130,40.637821,15.084
5436502,Kepler-238 d,CONFIRMED,13.233522140,0,0.0140,6.73720,5.0460e+02,0.020278,0.38840,3.06,0.1126,89.95,888.0,146.67,15.320000,49.10,5,97,2,5739.00,4.191,0.3000,1.3840,1.0830,,287.897130,40.637821,15.084
5436502,Kepler-238 c,CONFIRMED,6.155602850,0,0.2350,4.98430,2.8500e+02,0.015336,0.40662,2.32,0.0676,88.56,1146.0,406.94,9.340000,35.10,5,203,3,5739.00,4.191,0.3000,1.3840,1.0830,,287.897130,40.637821,15.084
5436502,Kepler-238 b,CONFIRMED,2.090811305,0,0.7460,3.38800,1.1590e+02,0.010686,0.15880,1.62,0.0329,77.03,1642.0,1718.04,3.320000,19.90,5,527,5,5739.00,4.191,0.3000,1.3840,1.0830,,287.897130,40.637821,15.084
10875245,Kepler-107 b,CONFIRMED,3.180027898,0,0.1960,3.57970,1.2030e+02,0.009989,0.57560,1.53,0.0439,88.34,1458.0,1066.86,6.751000,50.40,4,323,2,5847.00,4.191,0.2600,1.4020,1.1130,,297.028260,48.208611,12.487
5436502,Kepler-238 f,CONFIRMED,50.446741700,0,0.3790,7.15900,3.7030e+02,0.017670,0.97794,2.67,0.2747,89.57,568.0,24.64,50.900000,19.40,5,22,4,5739.00,4.191,0.3000,1.3840,1.0830,,287.897130,40.637821,15.084
5456651,Kepler-239 b,CONFIRMED,11.763071640,0,0.0480,2.90760,1.0373e+03,0.028519,4.37951,2.35,0.0954,89.91,616.0,33.99,31.760000,48.90,2,88,1,4959.00,4.603,0.1600,0.7560,0.8490,,294.202150,40.663410,15.208
5456651,Kepler-239 c,CONFIRMED,56.227927100,0,0.7000,3.57000,8.6270e+02,0.028683,4.47051,2.37,0.2707,89.56,366.0,4.22,90.700000,20.90,2,18,2,4959.00,4.603,0.1600,0.7560,0.8490,,294.202150,40.663410,15.208
5481416,,FALSE POSITIVE,2.384052875,0,1.1780,3.09180,1.2681e+03,0.222925,0.03902,17.06,0.0308,58.76,1010.0,244.87,2.270000,50.50,1,549,1,4794.00,4.580,-0.2200,0.7010,0.6830,,299.642850,40.691238,15.836
5531576,Kepler-240 c,CONFIRMED,7.953547000,0,0.3000,2.63120,8.7540e+02,0.026448,3.48717,2.25,0.0712,89.24,696.0,55.37,22.680000,38.40,2,166,1,4768.00,4.536,0.1800,0.7790,0.7590,,291.158780,40.750271,15.660
5531576,Kepler-240 b,CONFIRMED,4.144516560,0,0.0040,2.34210,3.9180e+02,0.017441,2.87358,1.48,0.0461,89.99,864.0,132.08,13.767000,22.80,2,316,2,4768.00,4.536,0.1800,0.7790,0.7590,,291.158780,40.750271,15.660
5534814,,FALSE POSITIVE,4.859386384,0,1.2590,2.27570,6.0443e+03,0.355227,0.45630,38.33,0.0571,81.27,1114.0,364.23,8.290000,269.70,1,273,1,6072.00,4.470,-0.1000,0.9880,1.0500,,292.214360,40.759762,15.311
6291653,Kepler-702 b,CONFIRMED,10.526294577,0,0.6440,2.52110,9.7680e+03,0.095143,3.85261,8.24,0.0880,88.69,713.0,61.16,28.260000,482.30,1,129,1,5386.00,4.553,-0.2000,0.7930,0.8200,,293.878110,41.661770,15.305
6392727,Kepler-703 b,CONFIRMED,4.583520948,0,0.0450,2.70550,3.8121e+03,0.056287,2.30111,5.39,0.0535,89.81,1038.0,274.98,13.672000,99.50,1,297,1,5815.00,4.540,-0.1200,0.8770,0.9730,,299.186860,41.742680,15.287
6422070,Kepler-704 b,CONFIRMED,3.761818430,0,0.9260,3.51760,5.1060e+02,0.025656,0.06927,2.66,0.0470,75.62,1121.0,372.62,3.730000,35.90,1,273,1,5653.00,4.472,0.1000,0.9490,0.9740,,283.316380,41.837120,15.257
6428700,Kepler-242 b,CONFIRMED,8.203969580,0,0.8230,2.96670,1.0244e+03,0.033372,0.65082,3.01,0.0735,86.43,742.0,71.50,13.230000,54.40,2,162,1,5015.00,4.499,0.1000,0.8260,0.7850,,286.565700,41.808399,15.376
6428700,Kepler-242 c,CONFIRMED,14.496451860,0,0.9700,4.01600,6.4750e+02,0.033377,0.08590,3.01,0.1074,84.34,613.0,33.48,9.850000,25.70,2,89,2,5015.00,4.499,0.1000,0.8260,0.7850,,286.565700,41.808399,15.376
5792202,Kepler-27 d,CONFIRMED,6.546261490,0,0.6440,2.75000,6.5590e+02,0.024555,1.35056,2.19,0.0668,87.46,810.0,101.78,14.520000,24.80,5,200,3,5251.00,4.581,0.2100,0.8170,0.9260,,292.236760,41.085880,15.855
5794379,Kepler-241 b,CONFIRMED,12.718098660,0,0.4270,3.09570,1.1494e+03,0.030871,2.98907,2.31,0.0934,89.17,562.0,23.60,29.500000,52.70,2,107,1,4702.00,4.592,-0.2200,0.6860,0.6700,,292.913120,41.060921,15.389
5794379,Kepler-241 c,CONFIRMED,36.065881630,0,0.2600,4.32460,1.5638e+03,0.035281,3.78452,2.64,0.1871,89.77,397.0,5.88,63.840000,51.70,2,38,2,4702.00,4.592,-0.2200,0.6860,0.6700,,292.913120,41.060921,15.389
5881688,Kepler-696 b,CONFIRMED,4.190425659,0,0.4580,2.85890,2.8774e+03,0.050076,1.28404,6.21,0.0535,87.52,1234.0,547.90,10.600000,240.60,1,318,1,6073.00,4.392,0.2000,1.1350,1.1630,,293.496610,41.137589,15.270
6022556,Kepler-697 b,CONFIRMED,3.709870784,0,0.0230,3.06940,2.0203e+03,0.040686,1.22579,4.35,0.0471,89.86,1151.0,415.10,9.625500,116.10,1,279,1,5727.00,4.463,0.1400,0.9780,1.0130,,283.864410,41.346458,15.581
6032497,Kepler-698 b,CONFIRMED,16.329752700,0,0.7910,6.27100,1.1875e+03,0.034822,0.16717,3.75,0.1255,86.59,727.0,66.08,13.310000,74.60,1,85,1,5878.00,4.444,-0.0600,0.9870,0.9890,,288.510010,41.301769,15.447
6061119,Kepler-699 b,CONFIRMED,27.807566216,0,0.7820,4.21587,2.5391e+04,0.161479,1.98053,13.84,0.1711,88.96,554.0,22.24,43.260000,748.10,1,50,1,5862.00,4.584,-0.5200,0.7850,0.8650,,296.888210,41.396091,15.482
6191521,Kepler-700 b,CONFIRMED,80.872346900,0,0.5270,11.19500,3.6046e+03,0.056129,0.37264,7.59,0.3577,89.40,452.0,9.88,50.500000,160.90,1,17,1,5510.00,4.222,0.1600,1.2380,0.9320,,287.154300,41.565788,15.201
6267425,,FALSE POSITIVE,3.166465862,0,1.2660,2.93810,4.3572e+03,0.348902,0.12553,26.82,0.0371,71.80,954.0,196.31,4.050000,122.10,1,320,1,4968.00,4.575,-0.3600,0.7040,0.6800,,284.869290,41.679192,15.999
3531558,Kepler-467 b,CONFIRMED,24.993243190,0,0.6860,5.94090,2.6960e+02,0.015956,0.42385,2.29,0.1651,88.37,712.0,60.88,24.100000,62.00,1,53,1,5718.00,4.181,0.0000,1.3170,0.9610,,287.362790,38.649601,12.377
6276477,Kepler-701 b,CONFIRMED,10.355331160,0,0.0290,3.17750,7.5060e+02,0.024674,2.92779,2.47,0.0895,89.93,777.0,86.22,25.510000,49.20,1,127,1,5501.00,4.462,0.0200,0.9180,0.8910,,288.994200,41.633282,15.018
6863998,Kepler-709 b,CONFIRMED,16.085189370,0,0.8670,3.98400,1.4424e+03,0.040767,0.41177,3.68,0.1173,87.21,613.0,33.43,17.790000,62.60,1,82,1,5239.00,4.523,0.0000,0.8260,0.8300,,292.105190,42.380322,15.219
6867155,,CANDIDATE,235.998639900,0,0.7780,8.22840,2.0715e+04,0.147560,2.14449,10.59,0.6534,89.76,188.0,0.29,184.830000,271.80,1,6,1,4245.00,4.627,0.1200,0.6570,0.6660,,293.007970,42.307201,15.172
6948054,Kepler-245 b,CONFIRMED,7.490183050,0,0.0200,2.72970,1.1236e+03,0.029843,3.39410,2.56,0.0703,89.95,753.0,76.06,21.590000,53.00,4,178,1,5103.00,4.562,0.0400,0.7870,0.8230,,291.638980,42.436321,15.599
6948054,Kepler-245 d,CONFIRMED,36.276123800,0,0.0350,4.78650,1.5726e+03,0.035273,3.09103,3.03,0.2012,89.97,445.0,9.29,59.910000,45.50,4,39,2,5103.00,4.562,0.0400,0.7870,0.8230,,291.638980,42.436321,15.599
6948054,Kepler-245 c,CONFIRMED,17.460879310,0,0.5940,2.26410,8.1240e+02,0.026969,7.45729,2.32,0.1236,89.31,568.0,24.60,49.300000,22.60,4,69,4,5103.00,4.562,0.0400,0.7870,0.8230,,291.638980,42.436321,15.599
6435936,Kepler-705 b,CONFIRMED,56.056075400,0,0.0180,4.68500,1.6260e+03,0.036134,5.11354,1.94,0.2280,89.99,233.0,0.69,94.700000,27.40,1,24,1,3593.00,4.757,0.2600,0.4910,0.5030,,289.508480,41.812119,15.849
6522242,Kepler-706 b,CONFIRMED,41.408316686,0,0.3770,5.02640,2.2839e+04,0.139516,3.42177,11.38,0.2162,89.68,453.0,9.93,67.690000,907.80,1,33,1,5522.00,4.586,-0.4600,0.7470,0.7860,,291.760410,41.944069,15.196
6526710,,CANDIDATE,39.748930770,0,0.8810,7.30510,1.5179e+04,0.134949,0.31474,14.21,0.2311,88.30,552.0,21.87,29.734000,561.10,1,34,1,6122.00,4.487,-0.1800,0.9640,1.0410,,293.179290,41.969238,15.344
6587280,Kepler-243 b,CONFIRMED,5.715425977,0,0.3480,2.52420,9.0810e+02,0.027348,2.71439,2.47,0.0611,88.81,850.0,123.03,16.740000,59.40,2,181,1,5237.00,4.572,0.2400,0.8260,0.9270,,285.110470,42.033958,15.086
9471974,Kepler-108 b,CONFIRMED,49.183941850,0,0.0350,11.33640,1.6462e+03,0.036501,0.31666,8.20,0.2829,89.94,669.0,47.40,34.340000,355.70,2,29,1,5626.00,3.907,0.3600,2.0570,1.2470,,294.559170,46.062328,12.654
6587280,Kepler-243 c,CONFIRMED,20.026141200,0,0.9570,1.61100,4.2120e+02,0.025305,2.00738,2.28,0.1409,88.43,559.0,23.14,34.900000,10.70,2,54,2,5237.00,4.572,0.2400,0.8260,0.9270,,285.110470,42.033958,15.086
6599919,,CANDIDATE,13.610148190,0,1.0810,2.59400,5.7329e+03,0.192842,0.84633,19.02,0.1061,86.94,733.0,68.29,20.240000,184.10,1,101,1,5697.00,4.460,-0.2600,0.9030,0.8570,,289.897770,42.009151,15.060
6675056,,FALSE POSITIVE,10.443319910,0,0.2300,2.74300,1.1598e+03,0.030416,4.32663,2.66,0.0857,89.55,667.0,46.94,29.220000,51.70,1,127,1,4947.00,4.516,0.0800,0.8020,0.7690,,286.243560,42.148811,15.546
6685526,Kepler-707 b,CONFIRMED,2.237489571,0,0.1280,1.81190,3.1580e+02,0.015942,3.26761,1.41,0.0325,89.23,1160.0,427.17,9.527000,30.70,1,595,1,5265.00,4.580,0.1400,0.8100,0.9100,,290.007570,42.116459,15.001
6756669,,FALSE POSITIVE,5.851520671,0,0.2110,3.11058,3.3004e+04,0.166109,2.48066,14.62,0.0591,89.27,901.0,155.89,16.497000,1630.40,1,178,1,5532.00,4.530,-0.3400,0.8060,0.8040,,284.087310,42.233231,15.330
6784235,Kepler-708 b,CONFIRMED,3.167893418,0,0.0260,2.18140,7.8120e+02,0.025513,2.78453,2.62,0.0426,89.87,1221.0,526.23,11.389000,64.80,1,430,1,5895.00,4.503,-0.0200,0.9400,1.0260,,293.816470,42.212502,15.533
6849310,Kepler-244 b,CONFIRMED,4.311780262,0,0.1960,2.72510,1.1540e+03,0.030716,1.86883,3.11,0.0511,89.08,1038.0,274.84,12.250000,86.10,3,299,1,5527.00,4.484,0.1600,0.9270,0.9560,,287.242680,42.301369,15.604
6849310,Kepler-244 d,CONFIRMED,20.050449400,0,0.3830,4.55600,8.4090e+02,0.026569,1.54536,2.69,0.1423,89.31,622.0,35.44,32.000000,37.80,3,64,2,5527.00,4.484,0.1600,0.9270,0.9560,,287.242680,42.301369,15.604
6849310,Kepler-244 c,CONFIRMED,9.767345030,0,0.9000,1.65850,5.6910e+02,0.026407,2.17446,2.67,0.0881,87.68,791.0,92.46,22.200000,21.10,3,122,3,5527.00,4.484,0.1600,0.9270,0.9560,,287.242680,42.301369,15.604
6862328,,CANDIDATE,119.020704400,0,0.0760,8.14050,7.4305e+03,0.077431,2.31024,8.98,0.4582,89.96,366.0,4.25,120.050000,223.50,1,11,1,5453.00,4.342,0.1600,1.0620,0.9040,,291.583770,42.368160,15.085
9471974,Kepler-108 c,CONFIRMED,190.320046800,0,0.8120,15.28400,1.1417e+03,0.034654,0.11866,7.78,0.6972,89.24,426.0,7.80,61.000000,139.30,2,7,2,5626.00,3.907,0.3600,2.0570,1.2470,,294.559170,46.062328,12.654
6862603,,FALSE POSITIVE,2.861159894,0,0.9650,1.88320,1.0143e+03,0.039171,0.22208,4.37,0.0406,77.84,1355.0,797.10,4.580000,58.30,1,454,1,6126.00,4.458,-0.0400,1.0210,1.0900,,291.671720,42.343109,15.618
7366258,Kepler-82 b,CONFIRMED,26.444393370,0,0.0300,3.97830,1.8435e+03,0.038511,3.96328,3.91,0.1687,89.97,562.0,23.54,52.720000,88.00,4,53,2,5427.00,4.463,0.1600,0.9290,0.9150,,292.873380,42.966141,15.158
7366258,Kepler-82 c,CONFIRMED,51.539979720,0,0.1830,6.39940,3.6443e+03,0.054350,1.85679,5.51,0.2632,89.84,450.0,9.67,63.880000,155.50,4,28,1,5427.00,4.463,0.1600,0.9290,0.9150,,292.873380,42.966141,15.158
7366258,Kepler-82 e,CONFIRMED,5.902245782,0,0.2090,2.90030,7.0230e+02,0.023909,2.05923,2.43,0.0621,89.23,926.0,173.74,15.590000,59.30,4,220,3,5427.00,4.463,0.1600,0.9290,0.9150,,292.873380,42.966141,15.158
