# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  6 20:27:19 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_prad,koi_sma,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag
5794379,K00842.01,Kepler-241 b,CONFIRMED,12.718098660,3.09570,2.31,0.0934,562.0,23.60,4702.00,4.592,-0.2200,0.6860,0.6700,15.389
5794379,K00842.02,Kepler-241 c,CONFIRMED,36.065881630,4.32460,2.64,0.1871,397.0,5.88,4702.00,4.592,-0.2200,0.6860,0.6700,15.389
5881688,K00843.01,Kepler-696 b,CONFIRMED,4.190425659,2.85890,6.21,0.0535,1234.0,547.90,6073.00,4.392,0.2000,1.1350,1.1630,15.270
6022556,K00844.01,Kepler-697 b,CONFIRMED,3.709870784,3.06940,4.35,0.0471,1151.0,415.10,5727.00,4.463,0.1400,0.9780,1.0130,15.581
6032497,K00845.01,Kepler-698 b,CONFIRMED,16.329752700,6.27100,3.75,0.1255,727.0,66.08,5878.00,4.444,-0.0600,0.9870,0.9890,15.447
6061119,K00846.01,Kepler-699 b,CONFIRMED,27.807566216,4.21587,13.84,0.1711,554.0,22.24,5862.00,4.584,-0.5200,0.7850,0.8650,15.482
6191521,K00847.01,Kepler-700 b,CONFIRMED,80.872346900,11.19500,7.59,0.3577,452.0,9.88,5510.00,4.222,0.1600,1.2380,0.9320,15.201
6267425,K00848.01,,FALSE POSITIVE,3.166465862,2.93810,26.82,0.0371,954.0,196.31,4968.00,4.575,-0.3600,0.7040,0.6800,15.999
3531558,K00118.01,Kepler-467 b,CONFIRMED,24.993243190,5.94090,2.29,0.1651,712.0,60.88,5718.00,4.181,0.0000,1.3170,0.9610,12.377
6276477,K00849.01,Kepler-701 b,CONFIRMED,10.355331160,3.17750,2.47,0.0895,777.0,86.22,5501.00,4.462,0.0200,0.9180,0.8910,15.018
6863998,K00867.01,Kepler-709 b,CONFIRMED,16.085189370,3.98400,3.68,0.1173,613.0,33.43,5239.00,4.523,0.0000,0.8260,0.8300,15.219
6867155,K00868.01,,CANDIDATE,235.998639900,8.22840,10.59,0.6534,188.0,0.29,4245.00,4.627,0.1200,0.6570,0.6660,15.172
6948054,K00869.01,Kepler-245 b,CONFIRMED,7.490183050,2.72970,2.56,0.0703,753.0,76.06,5103.00,4.562,0.0400,0.7870,0.8230,15.599
6948054,K00869.02,Kepler-245 d,CONFIRMED,36.276123800,4.78650,3.03,0.2012,445.0,9.29,5103.00,4.562,0.0400,0.7870,0.8230,15.599
6948054,K00869.03,Kepler-245 c,CONFIRMED,17.460879310,2.26410,2.32,0.1236,568.0,24.60,5103.00,4.562,0.0400,0.7870,0.8230,15.599
6435936,K00854.01,Kepler-705 b,CONFIRMED,56.056075400,4.68500,1.94,0.2280,233.0,0.69,3593.00,4.757,0.2600,0.4910,0.5030,15.849
6522242,K00855.01,Kepler-706 b,CONFIRMED,41.408316686,5.02640,11.38,0.2162,453.0,9.93,5522.00,4.586,-0.4600,0.7470,0.7860,15.196
6526710,K00856.01,,CANDIDATE,39.748930770,7.30510,14.21,0.2311,552.0,21.87,6122.00,4.487,-0.1800,0.9640,1.0410,15.344
6587280,K00857.01,Kepler-243 b,CONFIRMED,5.715425977,2.52420,2.47,0.0611,850.0,123.03,5237.00,4.572,0.2400,0.8260,0.9270,15.086
9471974,K00119.01,Kepler-108 b,CONFIRMED,49.183941850,11.33640,8.20,0.2829,669.0,47.40,5626.00,3.907,0.3600,2.0570,1.2470,12.654
6587280,K00857.02,Kepler-243 c,CONFIRMED,20.026141200,1.61100,2.28,0.1409,559.0,23.14,5237.00,4.572,0.2400,0.8260,0.9270,15.086
6599919,K00858.01,,CANDIDATE,13.610148190,2.59400,19.02,0.1061,733.0,68.29,5697.00,4.460,-0.2600,0.9030,0.8570,15.060
6675056,K00859.01,,FALSE POSITIVE,10.443319910,2.74300,2.66,0.0857,667.0,46.94,4947.00,4.516,0.0800,0.8020,0.7690,15.546
6685526,K00861.01,Kepler-707 b,CONFIRMED,2.237489571,1.81190,1.41,0.0325,1160.0,427.17,5265.00,4.580,0.1400,0.8100,0.9100,15.001
6756669,K00862.01,,FALSE POSITIVE,5.851520671,3.11058,14.62,0.0591,901.0,155.89,5532.00,4.530,-0.3400,0.8060,0.8040,15.330
6784235,K00863.01,Kepler-708 b,CONFIRMED,3.167893418,2.18140,2.62,0.0426,1221.0,526.23,5895.00,4.503,-0.0200,0.9400,1.0260,15.533
6849310,K00864.01,Kepler-244 b,CONFIRMED,4.311780262,2.72510,3.11,0.0511,1038.0,274.84,5527.00,4.484,0.1600,0.9270,0.9560,15.604
6849310,K00864.02,Kepler-244 d,CONFIRMED,20.050449400,4.55600,2.69,0.1423,622.0,35.44,5527.00,4.484,0.1600,0.9270,0.9560,15.604
6849310,K00864.03,Kepler-244 c,CONFIRMED,9.767345030,1.65850,2.67,0.0881,791.0,92.46,5527.00,4.484,0.1600,0.9270,0.9560,15.604
6862328,K00865.01,,CANDIDATE,119.020704400,8.14050,8.98,0.4582,366.0,4.25,5453.00,4.342,0.1600,1.0620,0.9040,15.085
9471974,K00119.02,Kepler-108 c,CONFIRMED,190.320046800,15.28400,7.78,0.6972,426.0,7.80,5626.00,3.907,0.3600,2.0570,1.2470,12.654
6862603,K00866.01,,FALSE POSITIVE,2.861159894,1.88320,4.37,0.0406,1355.0,797.10,6126.00,4.458,-0.0400,1.0210,1.0900,15.618
7366258,K00880.01,Kepler-82 b,CONFIRMED,26.444393370,3.97830,3.91,0.1687,562.0,23.54,5427.00,4.463,0.1600,0.9290,0.9150,15.158
7366258,K00880.02,Kepler-82 c,CONFIRMED,51.539979720,6.39940,5.51,0.2632,450.0,9.67,5427.00,4.463,0.1600,0.9290,0.9150,15.158
7366258,K00880.03,Kepler-82 e,CONFIRMED,5.902245782,2.90030,2.43,0.0621,926.0,173.74,5427.00,4.463,0.1600,0.9290,0.9150,15.158
7366258,K00880.04,Kepler-82 d,CONFIRMED,2.382951591,1.88760,1.86,0.0339,1253.0,583.01,5427.00,4.463,0.1600,0.9290,0.9150,15.158
7373451,K00881.01,Kepler-712 b,CONFIRMED,21.022506080,4.10720,3.07,0.1378,521.0,17.48,5067.00,4.585,-0.0800,0.7500,0.7890,15.859
6948054,K00869.04,Kepler-245 e,CONFIRMED,3.219814777,2.06420,1.69,0.0400,998.0,234.93,5103.00,4.562,0.0400,0.7870,0.8230,15.599
6949607,K00870.01,Kepler-28 b,CONFIRMED,5.912273234,2.32540,1.73,0.0537,585.0,27.72,4072.00,4.696,-0.1800,0.5700,0.5860,15.036
6949607,K00870.02,Kepler-28 c,CONFIRMED,8.985819010,2.86060,1.65,0.0709,509.0,15.90,4072.00,4.696,-0.1800,0.5700,0.5860,15.036
7031517,K00871.01,,CANDIDATE,12.940668656,2.48450,22.94,0.1039,723.0,64.64,5875.00,4.572,-0.4200,0.8090,0.8950,15.215
11869052,K00120.01,,FALSE POSITIVE,20.545237500,2.51700,2.41,0.1437,742.0,71.57,5670.00,4.206,0.0000,1.2640,0.9370,12.003
7109675,K00872.01,Kepler-46 b,CONFIRMED,33.601233710,4.40560,8.46,0.1956,495.0,14.22,5149.00,4.447,0.4200,0.9300,0.8820,15.262
7109675,K00872.02,Kepler-46 d,CONFIRMED,6.766529280,2.90040,1.97,0.0672,845.0,120.48,5149.00,4.447,0.4200,0.9300,0.8820,15.262
7118364,K00873.01,Kepler-710 b,CONFIRMED,4.347288783,2.10240,2.36,0.0524,1174.0,449.79,5754.00,4.345,0.1600,1.1220,1.0140,15.024
7134976,K00874.01,Kepler-246 b,CONFIRMED,4.601811819,2.26070,2.35,0.0501,896.0,152.91,4986.00,4.496,0.1600,0.8330,0.7930,15.024
7134976,K00874.02,Kepler-246 c,CONFIRMED,11.187199050,3.25200,1.55,0.0907,667.0,46.65,4986.00,4.496,0.1600,0.8330,0.7930,15.024
7135852,K00875.01,Kepler-1729 b,CONFIRMED,4.220965778,3.08540,2.62,0.0418,595.0,29.68,3837.00,4.747,-0.0600,0.5170,0.5440,15.692
7270230,K00876.01,,FALSE POSITIVE,6.998099523,2.04880,588.66,0.0698,853.0,125.22,5612.00,4.566,-0.1200,0.8290,0.9260,15.877
7287995,K00877.01,Kepler-81 b,CONFIRMED,5.954899930,2.38920,2.33,0.0554,635.0,38.52,4261.00,4.641,-0.0600,0.6330,0.6400,15.019
7287995,K00877.02,Kepler-81 c,CONFIRMED,12.039874880,2.73630,2.18,0.0886,502.0,15.06,4261.00,4.641,-0.0600,0.6330,0.6400,15.019
7287995,K00877.03,Kepler-81 d,CONFIRMED,20.837628950,2.37340,1.42,0.1278,418.0,7.24,4261.00,4.641,-0.0600,0.6330,0.6400,15.019
3247396,K00121.01,,FALSE POSITIVE,8.811102200,5.06830,63.66,0.0919,1399.0,904.92,6200.00,3.800,-0.1200,2.4040,1.3330,12.759
7303253,K00878.01,Kepler-711 b,CONFIRMED,23.589171430,5.07300,3.16,0.1429,487.0,13.34,4919.00,4.566,-0.2400,0.7210,0.6970,15.316
5094751,K00123.01,Kepler-109 b,CONFIRMED,6.481633073,3.78400,2.54,0.0683,1145.0,406.25,5945.00,4.213,-0.0800,1.3020,1.0090,12.365
7678434,K00892.01,Kepler-716 b,CONFIRMED,10.371689280,3.03500,3.20,0.0873,720.0,63.68,5121.00,4.457,0.1800,0.8880,0.8220,15.193
7678434,K00892.02,Kepler-716 c,CONFIRMED,3.969962980,1.17570,1.78,0.0460,992.0,229.37,5121.00,4.457,0.1800,0.8880,0.8220,15.193
7685981,K00893.01,Kepler-717 b,CONFIRMED,4.408413310,5.01200,2.66,0.0520,1139.0,398.00,6007.00,4.457,-0.2400,0.9610,0.9680,15.662
7708215,K00894.01,,FALSE POSITIVE,7.942617600,6.70300,4.68,0.0789,878.0,140.57,5811.00,4.521,0.0700,0.9260,1.0360,15.260
7373451,K00881.02,Kepler-712 c,CONFIRMED,226.890477500,7.55800,4.53,0.6732,236.0,0.73,5067.00,4.585,-0.0800,0.7500,0.7890,15.859
7377033,K00882.01,,FALSE POSITIVE,1.956811408,2.19580,21.58,0.0259,1109.0,357.16,5209.00,4.657,-1.2400,0.6030,0.6020,15.533
7380537,K00883.01,,CANDIDATE,2.688899233,2.11275,12.04,0.0335,929.0,175.76,4820.00,4.667,-0.4000,0.6390,0.6990,15.766
7434875,K00884.01,Kepler-247 c,CONFIRMED,9.439459486,2.89790,4.16,0.0837,686.0,52.32,5097.00,4.597,0.2100,0.7790,0.8910,15.067
8349582,K00122.01,Kepler-95 b,CONFIRMED,11.523067458,3.87570,3.13,0.1017,927.0,174.81,5644.00,4.162,0.3000,1.4110,1.0530,12.346
7434875,K00884.02,Kepler-247 d,CONFIRMED,20.477488430,2.83640,2.92,0.1402,530.0,18.65,5097.00,4.597,0.2100,0.7790,0.8910,15.067
7434875,K00884.03,Kepler-247 b,CONFIRMED,3.336123113,1.96160,1.74,0.0418,970.0,209.79,5097.00,4.597,0.2100,0.7790,0.8910,15.067
7455287,K00886.01,Kepler-54 b,CONFIRMED,8.010784560,2.31200,1.72,0.0616,453.0,9.90,3713.00,4.779,-0.1200,0.4700,0.4840,15.847
7455287,K00886.02,Kepler-54 c,CONFIRMED,12.071342050,4.32240,1.29,0.0809,395.0,5.74,3713.00,4.779,-0.1200,0.4700,0.4840,15.847
7455287,K00886.03,Kepler-54 d,CONFIRMED,20.995878720,2.63330,1.30,0.1170,328.0,2.74,3713.00,4.779,-0.1200,0.4700,0.4840,15.847
7458762,K00887.01,Kepler-713 b,CONFIRMED,7.411131770,2.52420,2.45,0.0748,905.0,158.11,5849.00,4.517,-0.0200,0.9190,1.0140,15.031
7552344,K00888.01,,FALSE POSITIVE,1.000747038,0.99670,4.14,0.0175,1620.0,1635.20,5472.00,4.499,-0.5400,0.7900,0.7180,15.419
757450,K00889.01,Kepler-75 b,CONFIRMED,8.884922995,2.07004,10.51,0.0786,770.0,83.21,5332.00,4.500,-0.0800,0.8430,0.8210,15.264
7585481,K00890.01,Kepler-714 b,CONFIRMED,8.098889060,4.20241,8.95,0.0832,986.0,223.19,6214.00,4.442,0.0700,1.0760,1.1690,15.261
7663691,K00891.01,Kepler-715 b,CONFIRMED,10.006530120,5.34400,3.52,0.0933,876.0,139.21,6063.00,4.470,-0.0200,1.0010,1.0790,15.063
5812701,K00012.01,Kepler-448 b,CONFIRMED,17.855221681,7.41287,13.16,0.1491,911.0,163.04,6823.00,4.308,0.0700,1.3670,1.3860,11.353
8013419,K00901.01,,CANDIDATE,12.732624065,2.20830,4.87,0.0881,432.0,8.22,3950.00,4.721,-0.1400,0.5410,0.5630,15.750
8018547,K00902.01,,CANDIDATE,83.924940320,6.79040,4.78,0.3031,226.0,0.62,3960.00,4.746,-0.3600,0.5090,0.5260,15.754
8039892,K00903.01,Kepler-719 b,CONFIRMED,5.007316661,4.23620,6.96,0.0556,998.0,234.28,5865.00,4.563,-0.3400,0.8270,0.9140,15.813
8150320,K00904.01,Kepler-55 d,CONFIRMED,2.211116989,1.64850,1.85,0.0294,931.0,177.19,4500.00,4.656,-0.0200,0.6460,0.7100,15.791
8150320,K00904.02,Kepler-55 b,CONFIRMED,27.954133700,3.95000,1.90,0.1593,400.0,6.04,4500.00,4.656,-0.0200,0.6460,0.7100,15.791
11086270,K00124.01,Kepler-110 b,CONFIRMED,12.691043870,3.77270,2.57,0.1072,1008.0,244.30,5869.00,4.024,-0.1600,1.6260,1.0190,12.935
7767559,K00895.01,,FALSE POSITIVE,4.409409243,3.86360,10.95,0.0491,1101.0,347.06,5600.00,4.368,-0.2600,0.9750,0.8110,15.403
7825899,K00896.01,Kepler-248 c,CONFIRMED,16.239470960,4.03740,4.14,0.1229,598.0,30.14,5191.00,4.564,0.3400,0.8370,0.9370,15.258
7825899,K00896.02,Kepler-248 b,CONFIRMED,6.308201629,2.97850,2.96,0.0654,819.0,106.44,5191.00,4.564,0.3400,0.8370,0.9370,15.258
7849854,K00897.01,Kepler-718 b,CONFIRMED,2.052349884,2.07780,13.12,0.0322,1497.0,1183.18,5855.00,4.393,0.1400,1.0800,1.0490,15.257
7870390,K00898.01,Kepler-83 b,CONFIRMED,9.770448600,2.45170,2.23,0.0714,460.0,10.59,3906.00,4.730,-0.3200,0.5090,0.5080,15.777
7870390,K00898.02,Kepler-83 d,CONFIRMED,5.169804269,2.15300,1.66,0.0467,569.0,24.75,3906.00,4.730,-0.3200,0.5090,0.5080,15.777
5094751,K00123.02,Kepler-109 c,CONFIRMED,21.222611950,6.50930,2.48,0.1506,771.0,83.56,5945.00,4.213,-0.0800,1.3020,1.0090,12.365
7870390,K00898.03,Kepler-83 c,CONFIRMED,20.090170370,4.15400,2.25,0.1154,362.0,4.05,3906.00,4.730,-0.3200,0.5090,0.5080,15.777
7907423,K00899.01,Kepler-249 c,CONFIRMED,7.113732570,2.17640,1.16,0.0551,429.0,8.01,3561.00,4.855,0.0000,0.4110,0.4400,15.234
7907423,K00899.02,Kepler-249 b,CONFIRMED,3.306551643,1.81770,0.91,0.0331,554.0,22.19,3561.00,4.855,0.0000,0.4110,0.4400,15.234
7907423,K00899.03,Kepler-249 d,CONFIRMED,15.368457370,2.47140,1.11,0.0922,332.0,2.86,3561.00,4.855,0.0000,0.4110,0.4400,15.234
7938496,K00900.01,Kepler-1730 b,CONFIRMED,13.810203180,3.04800,4.56,0.1131,833.0,113.75,5942.00,4.327,-0.0400,1.1420,1.0090,15.425
8490993,K00911.01,Kepler-722 b,CONFIRMED,4.093578461,2.58330,2.85,0.0514,1182.0,461.07,6077.00,4.471,-0.0400,0.9990,1.0770,15.399
8490993,K00911.02,Kepler-722 c,CONFIRMED,105.145959000,8.59300,3.43,0.4471,401.0,6.09,6077.00,4.471,-0.0400,0.9990,1.0770,15.399
8505670,K00912.01,Kepler-252 c,CONFIRMED,10.848451800,2.99930,2.34,0.0815,499.0,14.66,4201.00,4.682,-0.2000,0.5910,0.6090,15.058
8505670,K00912.02,Kepler-252 b,CONFIRMED,6.668332410,1.91500,1.18,0.0589,587.0,28.06,4201.00,4.682,-0.2000,0.5910,0.6090,15.058
8544996,K00913.01,Kepler-723 b,CONFIRMED,4.082274889,3.23015,10.55,0.0479,1016.0,251.48,5655.00,4.581,-0.3000,0.7940,0.8860,15.198
8552202,K00914.01,,CANDIDATE,3.886655224,3.16460,1.87,0.0451,1010.0,246.29,5662.00,4.610,-0.5400,0.7380,0.8130,15.371
8150320,K00904.03,Kepler-55 c,CONFIRMED,42.140608900,5.08300,1.85,0.2095,349.0,3.49,4500.00,4.656,-0.0200,0.6460,0.7100,15.791
8150320,K00904.04,Kepler-55 e,CONFIRMED,4.617490562,2.26180,1.62,0.0480,728.0,66.47,4500.00,4.656,-0.0200,0.6460,0.7100,15.791
8150320,K00904.05,Kepler-55 f,CONFIRMED,10.198492550,2.42830,1.75,0.0814,559.0,23.11,4500.00,4.656,-0.0200,0.6460,0.7100,15.791
8180063,K00905.01,,FALSE POSITIVE,5.795063956,3.24960,4.33,0.0613,950.0,192.74,5865.00,4.563,-0.3400,0.8270,0.9140,15.289
8226994,K00906.01,Kepler-250 c,CONFIRMED,7.156815520,2.58820,2.47,0.0675,782.0,88.23,5029.00,4.494,0.1400,0.8380,0.7980,15.460
8226994,K00906.02,Kepler-250 d,CONFIRMED,17.648308510,2.08730,2.43,0.1232,579.0,26.49,5029.00,4.494,0.1400,0.8380,0.7980,15.460
8226994,K00906.03,Kepler-250 b,CONFIRMED,4.148107190,2.53500,1.08,0.0469,938.0,182.76,5029.00,4.494,0.1400,0.8380,0.7980,15.460
8247638,K00907.01,Kepler-251 c,CONFIRMED,16.514109890,4.15750,2.72,0.1199,655.0,43.57,5527.00,4.488,-0.1800,0.8660,0.8410,15.223
8247638,K00907.02,Kepler-251 d,CONFIRMED,30.132929800,5.17200,3.14,0.1790,536.0,19.55,5527.00,4.488,-0.1800,0.8660,0.8410,15.223
8247638,K00907.03,Kepler-251 b,CONFIRMED,4.790908090,2.60300,1.36,0.0525,990.0,227.24,5527.00,4.488,-0.1800,0.8660,0.8410,15.223
11086270,K00124.02,Kepler-110 c,CONFIRMED,31.719810130,4.81900,3.09,0.1975,743.0,71.97,5869.00,4.024,-0.1600,1.6260,1.0190,12.935
8247638,K00907.04,Kepler-251 e,CONFIRMED,99.641596200,4.44800,2.64,0.3973,360.0,3.97,5527.00,4.488,-0.1800,0.8660,0.8410,15.223
8255887,K00908.01,Kepler-720 b,CONFIRMED,4.708326451,3.16114,10.60,0.0539,1162.0,431.02,5560.00,4.246,0.1400,1.2100,0.9400,15.113
8256049,K00909.01,,FALSE POSITIVE,16.371986610,3.84490,540.37,0.1052,438.0,8.71,4187.00,4.656,-0.2800,0.5920,0.5800,15.654
8414716,K00910.01,Kepler-721 b,CONFIRMED,5.392026903,2.98040,2.68,0.0583,850.0,123.33,5198.00,4.589,0.2100,0.8010,0.9150,15.651
9140402,K00928.01,,CANDIDATE,2.494170338,1.12210,2.42,0.0351,1194.0,480.19,5569.00,4.566,-0.0800,0.8290,0.9280,15.251
9141746,K00929.01,Kepler-730 b,CONFIRMED,6.491682808,4.30100,9.66,0.0715,1062.0,301.54,6123.00,4.413,0.1400,1.1070,1.1590,15.649
9159275,K00930.01,,FALSE POSITIVE,3.044770796,10.01340,24.54,0.0386,1076.0,317.36,5525.00,4.603,-0.3600,0.7530,0.8430,15.621
9166862,K00931.01,Kepler-731 b,CONFIRMED,3.855603916,3.21790,13.61,0.0505,1212.0,508.65,6033.00,4.460,0.2100,1.0460,1.1530,15.272
9166870,K00932.01,,FALSE POSITIVE,3.855599139,3.18300,3.57,0.0493,1158.0,425.74,5936.00,4.501,0.0700,0.9650,1.0750,15.054
11449844,K00125.01,Kepler-468 b,CONFIRMED,38.478766290,5.04169,13.26,0.2213,484.0,13.01,5510.00,4.539,0.1600,0.8790,0.9730,13.779
8605074,K00915.01,,FALSE POSITIVE,37.601661282,8.30604,27.22,0.2190,606.0,31.86,6140.00,4.354,-0.2400,1.0960,0.9890,15.505
8628973,K00916.01,Kepler-724 b,CONFIRMED,3.314947362,1.80070,3.94,0.0433,1155.0,421.03,5609.00,4.481,0.1600,0.9440,0.9830,15.142
8655354,K00917.01,,FALSE POSITIVE,6.719690890,3.02310,4.37,0.0654,952.0,194.18,5931.00,4.479,-0.6000,0.8660,0.8250,15.172
8672910,K00918.01,Kepler-725 b,CONFIRMED,39.643155200,6.52920,10.98,0.2150,472.0,11.74,5231.00,4.455,0.1400,0.9000,0.8440,15.011
8686150,K00919.01,,FALSE POSITIVE,51.425985780,16.94220,29.66,0.2904,549.0,21.40,6257.00,4.410,0.2100,1.1470,1.2330,15.631
8689031,K00920.01,Kepler-726 b,CONFIRMED,21.804516110,3.40970,2.60,0.1406,543.0,20.48,5481.00,4.629,-0.5000,0.7080,0.8060,15.067
8689373,K00921.01,Kepler-253 c,CONFIRMED,10.281945930,3.43660,2.53,0.0880,680.0,50.60,5196.00,4.593,0.0400,0.7750,0.8690,15.532
8689373,K00921.02,Kepler-253 d,CONFIRMED,18.119930390,4.23090,2.95,0.1284,563.0,23.77,5196.00,4.593,0.0400,0.7750,0.8690,15.532
8689373,K00921.03,Kepler-253 b,CONFIRMED,3.784028670,1.90120,1.70,0.0452,949.0,191.78,5196.00,4.593,0.0400,0.7750,0.8690,15.532
8826878,K00922.01,Kepler-727 b,CONFIRMED,5.154481420,3.22800,2.94,0.0546,964.0,204.10,5431.00,4.457,-0.1400,0.8840,0.8160,15.365
5897826,K00126.01,Kepler-469 b,FALSE POSITIVE,33.803643660,11.48130,20.70,0.2160,745.0,72.71,5855.00,3.999,0.1600,1.7960,1.1740,13.109
8883593,K00923.01,Kepler-728 b,CONFIRMED,5.743469797,3.44120,3.13,0.0625,982.0,219.95,5897.00,4.531,-0.1600,0.8910,0.9830,15.543
8951215,K00924.01,,CANDIDATE,39.475909300,2.96800,4.06,0.2338,577.0,26.13,6225.00,4.450,-0.1200,1.0310,1.0910,15.229
9016295,K00925.01,,FALSE POSITIVE,19.974485239,4.23479,26.56,0.1476,700.0,56.84,6108.00,4.471,-0.0800,0.9970,1.0720,15.217
9077124,K00926.01,Kepler-729 b,CONFIRMED,3.166353562,3.31290,3.82,0.0432,1273.0,621.92,6007.00,4.470,0.0200,0.9980,1.0720,15.603
9097120,K00927.01,,FALSE POSITIVE,23.899634407,3.81881,44.04,0.1620,652.0,42.80,6192.00,4.503,-0.3800,0.9240,0.9910,15.453
9466668,K00939.01,Kepler-256 c,CONFIRMED,3.388012244,2.68490,2.11,0.0434,1315.0,705.93,5553.00,4.221,0.1600,1.2500,0.9490,15.065
9466668,K00939.02,Kepler-256 d,CONFIRMED,5.839097610,3.19150,2.06,0.0624,1097.0,341.48,5553.00,4.221,0.1600,1.2500,0.9490,15.065
9466668,K00939.03,Kepler-256 b,CONFIRMED,1.620467654,2.18880,1.57,0.0265,1681.0,1893.42,5553.00,4.221,0.1600,1.2500,0.9490,15.065
9466668,K00939.04,Kepler-256 e,CONFIRMED,10.681695100,3.60500,2.30,0.0933,897.0,152.75,5553.00,4.221,0.1600,1.2500,0.9490,15.065
9479273,K00940.01,Kepler-734 b,CONFIRMED,6.104849417,4.69120,3.18,0.0583,784.0,89.25,5085.00,4.584,-0.3600,0.7120,0.7100,15.017
8359498,K00127.01,Kepler-77 b,CONFIRMED,3.578780566,2.91089,10.43,0.0450,1145.0,406.60,5524.00,4.421,0.2000,0.9940,0.9500,13.938
9171801,K00933.01,,FALSE POSITIVE,3.187067566,3.11900,23.88,0.0403,1079.0,319.76,5450.00,4.552,-0.1400,0.8110,0.8570,15.653
9334289,K00934.01,Kepler-254 b,CONFIRMED,5.826657508,2.91830,4.09,0.0622,1013.0,248.57,5561.00,4.362,0.1600,1.0600,0.9430,15.843
9334289,K00934.02,Kepler-254 c,CONFIRMED,12.412163470,3.73900,2.58,0.1030,787.0,90.65,5561.00,4.362,0.1600,1.0600,0.9430,15.843
9334289,K00934.03,Kepler-254 d,CONFIRMED,18.746490110,3.89500,3.05,0.1355,686.0,52.38,5561.00,4.362,0.1600,1.0600,0.9430,15.843
9347899,K00935.01,Kepler-31 b,CONFIRMED,20.860212290,5.19370,5.50,0.1462,781.0,87.76,6035.00,4.220,-0.2800,1.2570,0.9580,15.237
9347899,K00935.02,Kepler-31 c,CONFIRMED,42.634278480,6.19980,5.22,0.2355,615.0,33.82,6035.00,4.220,-0.2800,1.2570,0.9580,15.237
9347899,K00935.03,Kepler-31 d,CONFIRMED,87.647606800,8.87100,4.00,0.3807,484.0,12.94,6035.00,4.220,-0.2800,1.2570,0.9580,15.237
9347899,K00935.04,,CANDIDATE,9.617314260,3.86920,1.94,0.0873,1010.0,246.13,6035.00,4.220,-0.2800,1.2570,0.9580,15.237
9388479,K00936.01,Kepler-732 b,CONFIRMED,9.467821474,2.43270,2.13,0.0691,407.0,6.47,3582.00,4.807,0.1800,0.4580,0.4910,15.073
9388479,K00936.02,Kepler-732 c,CONFIRMED,0.893040969,1.09810,1.24,0.0143,893.0,151.14,3582.00,4.807,0.1800,0.4580,0.4910,15.073
11359879,K00128.01,Kepler-15 b,CONFIRMED,4.942783419,3.25346,10.62,0.0569,1008.0,244.42,5514.00,4.459,0.3600,0.9780,1.0030,13.758
9406990,K00937.01,Kepler-733 b,CONFIRMED,20.834267310,4.04540,2.74,0.1483,595.0,29.62,5537.00,4.549,0.2100,0.8800,0.9990,15.412
9415172,K00938.01,Kepler-255 c,CONFIRMED,9.946023570,3.38620,3.12,0.0864,807.0,100.34,5344.00,4.365,0.1600,1.0130,0.8670,15.596
9415172,K00938.02,Kepler-255 d,CONFIRMED,1.045621950,1.89550,1.45,0.0192,1710.0,2031.84,5344.00,4.365,0.1600,1.0130,0.8670,15.596
9415172,K00938.03,Kepler-255 b,CONFIRMED,5.714623960,2.33600,1.78,0.0597,971.0,210.16,5344.00,4.365,0.1600,1.0130,0.8670,15.596
9904059,K00145.01,,FALSE POSITIVE,102.964195200,15.73500,39.00,0.5554,797.0,95.40,5047.00,3.066,0.0700,7.1190,2.1500,13.608
3231341,K01102.02,Kepler-24 b,CONFIRMED,8.145159810,5.07300,3.43,0.0760,1050.0,287.91,5896.00,4.197,-0.3600,1.2400,0.8840,14.925
3231341,K01102.03,Kepler-24 e,CONFIRMED,18.998527900,4.52900,43.17,0.1337,792.0,93.03,5896.00,4.197,-0.3600,1.2400,0.8840,14.925
3231341,K01102.04,Kepler-24 d,CONFIRMED,4.244390490,3.28200,2.07,0.0492,1305.0,686.99,5896.00,4.197,-0.3600,1.2400,0.8840,14.925
2860866,K01103.01,,CANDIDATE,90.124050700,11.64900,7.12,0.4270,485.0,13.09,6520.00,4.375,0.0700,1.2150,1.2790,14.960
